day, seconds, tempC, presPa, humRH
2, 33902, 9.390000, 101931.445312, 0.842852
2, 34201, 9.690000, 101924.742188, 0.835254
2, 34501, 9.980000, 101919.316406, 0.824473
2, 34801, 10.280000, 101913.300781, 0.815674
2, 35101, 10.610000, 101903.042969, 0.801758
2, 35401, 10.980000, 101893.085938, 0.781572
2, 35701, 11.480000, 101882.160156, 0.767021
2, 36001, 12.150000, 101867.367188, 0.748232
2, 36302, 13.090000, 101855.562500, 0.705596
2, 36601, 14.240000, 101836.582031, 0.658828
2, 36901, 15.680000, 101815.976562, 0.601797
2, 37201, 17.190000, 101793.222656, 0.546250
2, 37501, 18.700000, 101770.535156, 0.487773
2, 37801, 18.770000, 101751.398438, 0.450068
2, 38101, 18.830000, 101731.722656, 0.414365
2, 38401, 18.910000, 101714.683594, 0.390176
2, 38702, 18.980000, 101695.140625, 0.377441
2, 39001, 19.040000, 101678.746094, 0.356875
2, 39301, 19.160000, 101659.886719, 0.331582
2, 39602, 19.220000, 101642.390625, 0.325898
2, 39901, 19.320000, 101627.019531, 0.308887
2, 40201, 19.400000, 101643.296875, 0.410479
2, 40501, 19.440000, 101691.140625, 0.513330
2, 40801, 19.360000, 101689.792969, 0.517627
2, 41102, 19.360000, 101682.453125, 0.514912
2, 41401, 19.260000, 101677.195312, 0.522666
2, 41701, 19.310000, 101667.957031, 0.519580
2, 42002, 19.300000, 101663.171875, 0.531475
2, 42301, 19.280000, 101654.437500, 0.536152
2, 42601, 19.120000, 101646.035156, 0.517891
2, 42901, 19.220000, 101636.929688, 0.542705
2, 43201, 19.170000, 101628.062500, 0.535918
2, 43502, 19.310000, 101615.992188, 0.503066
2, 43801, 19.750000, 101602.863281, 0.492529
2, 44101, 20.060000, 101593.218750, 0.501318
2, 44402, 19.880000, 101586.773438, 0.511357
2, 44701, 19.800000, 101577.976562, 0.464668
2, 45001, 19.760000, 101571.601562, 0.431396
2, 45301, 19.710000, 101562.003906, 0.420303
2, 45601, 19.850000, 101557.289062, 0.416816
2, 45902, 19.900000, 101551.046875, 0.404668
2, 46201, 19.630000, 101545.898438, 0.383115
2, 46501, 19.850000, 101536.562500, 0.451084
2, 46802, 19.940000, 101524.183594, 0.428184
2, 47101, 20.240000, 101508.042969, 0.440771
2, 47401, 20.430000, 101498.054688, 0.418037
2, 47701, 20.630000, 101487.621094, 0.406475
2, 48001, 20.390000, 101478.644531, 0.381855
2, 48302, 20.230000, 101469.585938, 0.379336
2, 48601, 20.530000, 101457.351562, 0.381973
2, 48901, 20.710000, 101446.062500, 0.365254
2, 49202, 20.980000, 101435.664062, 0.386201
2, 49501, 21.420000, 101423.781250, 0.387715
2, 49801, 21.680000, 101415.253906, 0.390098
2, 50101, 21.820000, 101408.718750, 0.366172
2, 50401, 21.490000, 101403.058594, 0.347861
2, 50702, 21.690000, 101392.144531, 0.361533
2, 51001, 21.780000, 101383.242188, 0.366816
2, 51301, 21.710000, 101382.257812, 0.359268
2, 51602, 21.700000, 101373.367188, 0.343604
2, 51901, 21.540000, 101377.378906, 0.357090
2, 52202, 21.570000, 101375.460938, 0.363584
2, 52501, 21.420000, 101376.039062, 0.415342
2, 52801, 21.390000, 101372.992188, 0.352432
2, 53102, 21.420000, 101368.437500, 0.359727
2, 53401, 20.970000, 101371.136719, 0.357217
2, 53701, 20.880000, 101369.613281, 0.375928
2, 54001, 21.120000, 101362.875000, 0.381680
2, 54301, 21.310000, 101357.699219, 0.406875
2, 54601, 20.990000, 101354.882812, 0.403750
2, 54901, 21.210000, 101352.132812, 0.406777
2, 55201, 21.160000, 101347.855469, 0.406611
2, 55502, 20.880000, 101346.871094, 0.386455
2, 55801, 20.510000, 101347.585938, 0.416299
2, 56101, 20.730000, 101339.859375, 0.403857
2, 56402, 21.080000, 101333.640625, 0.437422
2, 56701, 21.040000, 101331.562500, 0.376289
2, 57001, 20.920000, 101327.675781, 0.367588
2, 57301, 21.090000, 101323.941406, 0.389922
2, 57601, 21.230000, 101319.238281, 0.384385
2, 57902, 20.820000, 101315.726562, 0.374971
2, 58201, 20.740000, 101314.605469, 0.392549
2, 58501, 21.240000, 101307.554688, 0.380078
2, 58802, 21.650000, 101300.300781, 0.386777
2, 59101, 21.590000, 101300.128906, 0.358496
2, 59401, 21.780000, 101297.523438, 0.398916
2, 59701, 21.770000, 101298.597656, 0.408760
2, 60001, 21.720000, 101301.835938, 0.418115
2, 60302, 21.310000, 101304.796875, 0.410723
2, 60601, 20.780000, 101309.343750, 0.416563
2, 60901, 20.630000, 101307.941406, 0.448047
2, 61202, 20.490000, 101304.957031, 0.445645
2, 61501, 20.350000, 101304.457031, 0.449463
2, 61801, 20.210000, 101306.515625, 0.452578
2, 62102, 20.010000, 101310.765625, 0.458135
2, 62401, 19.800000, 101313.640625, 0.471094
2, 62701, 19.640000, 101316.656250, 0.477217
2, 63001, 19.550000, 101320.023438, 0.474766
2, 63301, 19.360000, 101321.738281, 0.484795
2, 63602, 19.090000, 101324.656250, 0.493711
2, 63901, 18.870000, 101330.050781, 0.497295
2, 64201, 18.520000, 101336.449219, 0.505322
2, 64502, 18.260000, 101337.753906, 0.511631
2, 64801, 18.040000, 101341.890625, 0.517314
2, 65101, 17.920000, 101347.960938, 0.521533
2, 65401, 17.720000, 101355.183594, 0.521758
2, 65701, 17.490000, 101362.640625, 0.526963
2, 66002, 17.200000, 101370.273438, 0.535664
2, 66301, 17.090000, 101372.648438, 0.536650
2, 66601, 16.910000, 101380.199219, 0.540225
2, 66902, 16.730000, 101381.839844, 0.547363
2, 67201, 16.640000, 101384.414062, 0.549053
2, 67501, 16.570000, 101387.277344, 0.543604
2, 67802, 16.470000, 101388.902344, 0.547842
2, 68101, 16.410000, 101388.996094, 0.550205
2, 68401, 16.330000, 101390.562500, 0.552119
2, 68701, 16.220000, 101390.480469, 0.554092
2, 69001, 16.130000, 101389.078125, 0.555439
2, 69302, 15.970000, 101388.664062, 0.560254
2, 69601, 15.800000, 101389.835938, 0.565361
2, 69901, 15.760000, 101389.855469, 0.565537
2, 70202, 15.560000, 101391.710938, 0.575947
2, 70501, 15.530000, 101388.589844, 0.570449
2, 70801, 15.370000, 101393.160156, 0.577266
2, 71101, 15.390000, 101389.246094, 0.574619
2, 71401, 15.300000, 101388.640625, 0.580518
2, 71702, 15.160000, 101387.351562, 0.584209
2, 72001, 15.100000, 101384.703125, 0.586904
2, 72301, 14.960000, 101386.148438, 0.595273
2, 72602, 14.860000, 101389.984375, 0.598018
2, 72901, 14.880000, 101392.515625, 0.594482
2, 73201, 14.870000, 101394.707031, 0.595703
2, 73501, 14.890000, 101395.433594, 0.595059
2, 73801, 14.900000, 101393.160156, 0.593506
2, 74102, 14.850000, 101392.734375, 0.595566
2, 74401, 14.790000, 101393.042969, 0.598350
2, 74701, 14.870000, 101391.316406, 0.593594
2, 75002, 14.830000, 101392.824219, 0.594971
2, 75301, 14.650000, 101392.453125, 0.604492
2, 75601, 14.480000, 101394.511719, 0.612578
2, 75902, 14.340000, 101394.386719, 0.618682
2, 76201, 14.350000, 101396.191406, 0.611943
2, 76501, 14.390000, 101393.695312, 0.610342
2, 76801, 13.410000, 101404.839844, 0.684043
2, 77101, 12.020000, 101422.972656, 0.777295
2, 77402, 11.250000, 101433.800781, 0.793857
2, 77701, 10.840000, 101437.152344, 0.799551
2, 78001, 10.590000, 101440.500000, 0.803047
2, 78302, 10.440000, 101436.445312, 0.806904
2, 78601, 10.350000, 101435.011719, 0.806641
2, 78901, 10.270000, 101437.335938, 0.808564
2, 79201, 10.220000, 101436.183594, 0.812510
2, 79501, 10.180000, 101430.832031, 0.812773
2, 79801, 10.140000, 101428.871094, 0.815937
2, 80101, 10.090000, 101428.007812, 0.817051
2, 80401, 10.020000, 101428.175781, 0.816914
2, 80702, 9.970000, 101428.382812, 0.819004
2, 81001, 9.940000, 101427.890625, 0.823428
2, 81301, 9.900000, 101431.175781, 0.824756
2, 81601, 9.860000, 101433.316406, 0.824688
2, 81901, 9.810000, 101431.179688, 0.825791
2, 82201, 9.800000, 101432.058594, 0.828936
2, 82501, 9.800000, 101431.625000, 0.830898
2, 82801, 9.810000, 101430.914062, 0.832002
2, 83102, 9.790000, 101429.781250, 0.830332
2, 83401, 9.780000, 101425.242188, 0.830732
2, 83701, 9.780000, 101423.632812, 0.832061
2, 84001, 9.780000, 101420.304688, 0.823438
2, 84301, 9.730000, 101420.039062, 0.822148
2, 84601, 9.680000, 101422.742188, 0.818477
2, 84901, 9.600000, 101427.726562, 0.812002
2, 85201, 9.510000, 101427.207031, 0.813262
2, 85502, 9.410000, 101424.820312, 0.814365
2, 85801, 9.330000, 101421.980469, 0.813789
2, 86101, 9.240000, 101424.082031, 0.811895
3, 2, 9.200000, 101419.312500, 0.803652
3, 301, 9.140000, 101415.761719, 0.807666
3, 601, 9.050000, 101409.058594, 0.819912
3, 902, 9.000000, 101405.503906, 0.809922
3, 1201, 8.950000, 101402.191406, 0.811650
3, 1502, 8.880000, 101398.300781, 0.810029
3, 1801, 8.810000, 101398.511719, 0.813369
3, 2101, 8.720000, 101399.406250, 0.810479
3, 2402, 8.660000, 101397.230469, 0.812441
3, 2701, 8.640000, 101394.492188, 0.808701
3, 3001, 8.600000, 101393.503906, 0.834365
3, 3302, 8.630000, 101389.324219, 0.852969
3, 3601, 8.670000, 101385.574219, 0.862187
3, 3901, 8.710000, 101385.445312, 0.861182
3, 4201, 8.760000, 101387.593750, 0.857471
3, 4501, 8.780000, 101385.960938, 0.855244
3, 4802, 8.790000, 101389.121094, 0.853076
3, 5101, 8.820000, 101385.054688, 0.848242
3, 5401, 8.820000, 101383.718750, 0.848369
3, 5702, 8.830000, 101377.695312, 0.847627
3, 6001, 8.860000, 101377.199219, 0.841270
3, 6301, 8.860000, 101374.820312, 0.844209
3, 6601, 8.870000, 101375.570312, 0.842480
3, 6901, 8.870000, 101371.195312, 0.846064
3, 7202, 8.890000, 101363.371094, 0.842520
3, 7501, 8.900000, 101357.996094, 0.844277
3, 7801, 8.910000, 101353.351562, 0.844404
3, 8102, 8.920000, 101350.265625, 0.842031
3, 8401, 8.930000, 101345.402344, 0.840000
3, 8701, 8.940000, 101345.593750, 0.836631
3, 9001, 8.960000, 101342.867188, 0.827998
3, 9301, 8.970000, 101339.460938, 0.830078
3, 9601, 8.980000, 101335.617188, 0.829336
3, 9901, 8.980000, 101330.589844, 0.828574
3, 10201, 8.960000, 101329.359375, 0.828535
3, 10502, 8.960000, 101327.363281, 0.826582
3, 10801, 8.940000, 101324.339844, 0.829463
3, 11101, 8.920000, 101324.007812, 0.830313
3, 11402, 8.900000, 101319.667969, 0.826475
3, 11701, 8.880000, 101315.449219, 0.828926
3, 12001, 8.860000, 101311.792969, 0.828018
3, 12301, 8.810000, 101309.210938, 0.830195
3, 12601, 8.740000, 101306.761719, 0.828770
3, 12902, 8.670000, 101302.148438, 0.830361
3, 13201, 8.590000, 101301.417969, 0.833047
3, 13501, 8.530000, 101297.457031, 0.836836
3, 13802, 8.480000, 101296.355469, 0.841953
3, 14101, 8.430000, 101293.867188, 0.841084
3, 14401, 8.380000, 101297.398438, 0.843604
3, 14701, 8.310000, 101297.414062, 0.841719
3, 15001, 8.230000, 101293.062500, 0.840498
3, 15302, 8.160000, 101291.273438, 0.840156
3, 15601, 8.110000, 101291.839844, 0.839834
3, 15901, 8.040000, 101292.042969, 0.842197
3, 16202, 7.990000, 101293.312500, 0.834941
3, 16501, 7.930000, 101296.468750, 0.831885
3, 16801, 7.900000, 101297.363281, 0.833242
3, 17101, 7.830000, 101300.808594, 0.835381
3, 17401, 7.790000, 101302.531250, 0.842910
3, 17701, 7.760000, 101303.886719, 0.844678
3, 18001, 7.730000, 101302.332031, 0.843867
3, 18301, 7.690000, 101302.527344, 0.843691
3, 18602, 7.640000, 101302.007812, 0.845518
3, 18901, 7.610000, 101304.472656, 0.846230
3, 19201, 7.580000, 101310.070312, 0.848760
3, 19501, 7.540000, 101314.597656, 0.850098
3, 19801, 7.510000, 101315.031250, 0.852754
3, 20101, 7.500000, 101316.894531, 0.852607
3, 20401, 7.460000, 101319.746094, 0.853828
3, 20701, 7.430000, 101321.074219, 0.855078
3, 21002, 7.430000, 101322.332031, 0.857979
3, 21301, 7.400000, 101326.644531, 0.865078
3, 21601, 7.390000, 101328.312500, 0.866904
3, 21902, 7.410000, 101331.269531, 0.869521
3, 22201, 7.450000, 101327.914062, 0.888965
3, 22501, 7.490000, 101324.210938, 0.892305
3, 22801, 7.550000, 101322.160156, 0.902256
3, 23101, 7.590000, 101318.726562, 0.900732
3, 23402, 7.640000, 101318.851562, 0.901582
3, 23701, 7.660000, 101325.691406, 0.890479
3, 24001, 7.670000, 101327.363281, 0.890371
3, 24302, 7.680000, 101335.582031, 0.884463
3, 24601, 7.670000, 101343.652344, 0.889180
3, 24901, 7.660000, 101353.910156, 0.885938
3, 25201, 7.660000, 101359.218750, 0.882695
3, 25501, 7.670000, 101363.433594, 0.882607
3, 25802, 7.660000, 101365.832031, 0.883018
3, 26101, 7.670000, 101368.769531, 0.877715
3, 26401, 7.650000, 101375.769531, 0.878350
3, 26702, 7.640000, 101385.949219, 0.877764
3, 27001, 7.640000, 101386.097656, 0.880059
3, 27301, 7.650000, 101392.570312, 0.882246
3, 27601, 7.660000, 101395.140625, 0.884424
3, 27901, 7.690000, 101398.015625, 0.882207
3, 28202, 7.720000, 101408.351562, 0.890381
3, 28501, 7.760000, 101418.277344, 0.890361
3, 28801, 7.810000, 101426.652344, 0.894023
3, 29102, 7.880000, 101430.835938, 0.912246
3, 29401, 8.030000, 101437.023438, 0.940127
3, 29701, 8.140000, 101440.890625, 0.932793
3, 30001, 8.250000, 101444.492188, 0.928057
3, 30301, 8.370000, 101445.613281, 0.929502
3, 30602, 8.510000, 101447.917969, 0.926982
3, 30901, 8.670000, 101452.542969, 0.924521
3, 31201, 8.890000, 101448.527344, 0.936777
3, 31502, 9.150000, 101445.890625, 0.935059
3, 31801, 9.560000, 101438.832031, 0.966953
3, 32101, 9.960000, 101434.835938, 0.959473
3, 32402, 10.510000, 101429.230469, 0.954912
3, 32701, 10.960000, 101424.453125, 0.951016
3, 33001, 11.360000, 101411.964844, 0.850244
3, 33301, 11.720000, 101404.777344, 0.859688
3, 33601, 12.060000, 101394.773438, 0.831904
3, 33902, 12.500000, 101385.980469, 0.741338
3, 34201, 12.940000, 101383.863281, 0.673730
3, 34501, 13.250000, 101377.195312, 0.704395
3, 34802, 13.510000, 101370.023438, 0.651758
3, 35101, 13.710000, 101364.867188, 0.667305
3, 35401, 13.880000, 101359.382812, 0.635947
3, 35701, 13.990000, 101356.574219, 0.678418
3, 36001, 14.160000, 101349.566406, 0.663896
3, 36301, 14.450000, 101349.304688, 0.627139
3, 36601, 14.650000, 101340.152344, 0.626104
3, 36901, 14.920000, 101329.800781, 0.623486
3, 37202, 15.150000, 101326.980469, 0.594746
3, 37501, 15.300000, 101327.007812, 0.589951
3, 37801, 15.460000, 101320.828125, 0.582822
3, 38102, 15.710000, 101317.335938, 0.582607
3, 38401, 15.890000, 101317.007812, 0.580166
3, 38701, 16.030000, 101307.234375, 0.578340
3, 39001, 16.170000, 101299.339844, 0.572959
3, 39301, 16.190000, 101291.929688, 0.565186
3, 39602, 16.140000, 101291.359375, 0.577949
3, 39901, 16.110000, 101285.492188, 0.569658
3, 40201, 16.130000, 101283.546875, 0.583594
3, 40502, 16.090000, 101275.753906, 0.583770
3, 40801, 16.160000, 101266.835938, 0.603662
3, 41101, 16.350000, 101250.042969, 0.591240
3, 41401, 16.600000, 101236.531250, 0.573301
3, 41701, 16.900000, 101232.351562, 0.588730
3, 42002, 16.970000, 101225.019531, 0.544092
3, 42301, 17.150000, 101217.550781, 0.532588
3, 42601, 17.200000, 101209.847656, 0.533096
3, 42902, 17.310000, 101203.265625, 0.540488
3, 43201, 17.570000, 101195.589844, 0.568525
3, 43501, 17.620000, 101189.218750, 0.529355
3, 43802, 17.610000, 101182.640625, 0.542539
3, 44101, 17.600000, 101179.550781, 0.533027
3, 44401, 17.520000, 101170.761719, 0.533486
3, 44701, 17.580000, 101164.156250, 0.551670
3, 45001, 17.610000, 101162.347656, 0.528887
3, 45302, 17.760000, 101148.644531, 0.531973
3, 45601, 17.970000, 101137.527344, 0.532344
3, 45901, 18.070000, 101135.949219, 0.515098
3, 46202, 18.080000, 101127.265625, 0.525859
3, 46501, 18.110000, 101125.429688, 0.498340
3, 46801, 18.070000, 101120.937500, 0.527197
3, 47101, 18.040000, 101115.164062, 0.525723
3, 47401, 18.090000, 101100.195312, 0.520625
3, 47702, 18.030000, 101087.535156, 0.517295
3, 48001, 17.900000, 101081.464844, 0.508975
3, 48301, 17.890000, 101074.929688, 0.534600
3, 48602, 17.910000, 101069.664062, 0.535293
3, 48901, 17.880000, 101060.937500, 0.511631
3, 49201, 17.890000, 101053.195312, 0.529785
3, 49501, 17.860000, 101045.527344, 0.540605
3, 49801, 17.840000, 101042.339844, 0.520762
3, 50102, 17.800000, 101038.488281, 0.529355
3, 50401, 17.890000, 101030.945312, 0.533477
3, 50701, 18.090000, 101024.406250, 0.489238
3, 51002, 18.300000, 101015.839844, 0.499238
3, 51301, 18.270000, 101013.406250, 0.482256
3, 51601, 18.230000, 101008.750000, 0.489512
3, 51901, 18.230000, 101012.625000, 0.499941
3, 52201, 18.280000, 101007.039062, 0.471621
3, 52501, 18.300000, 101003.683594, 0.502031
3, 52801, 18.200000, 100998.972656, 0.486328
3, 53101, 18.170000, 100992.863281, 0.477891
3, 53402, 18.280000, 100985.847656, 0.475439
3, 53701, 18.570000, 100975.097656, 0.487637
3, 54001, 18.760000, 100967.160156, 0.478535
3, 54302, 18.960000, 100962.140625, 0.460537
3, 54601, 18.970000, 100958.488281, 0.461436
3, 54901, 19.030000, 100947.949219, 0.441709
3, 55201, 18.920000, 100939.847656, 0.452402
3, 55501, 18.830000, 100935.109375, 0.484443
3, 55802, 18.860000, 100924.234375, 0.501992
3, 56101, 18.800000, 100916.804688, 0.475879
3, 56401, 18.940000, 100907.933594, 0.492422
3, 56702, 19.090000, 100899.589844, 0.477305
3, 57001, 19.230000, 100893.750000, 0.495107
3, 57301, 19.320000, 100891.511719, 0.490264
3, 57601, 19.360000, 100890.855469, 0.465557
3, 57901, 19.440000, 100885.218750, 0.476338
3, 58201, 19.560000, 100883.066406, 0.472861
3, 58501, 19.690000, 100881.402344, 0.482451
3, 58801, 19.650000, 100885.417969, 0.480273
3, 59102, 19.440000, 100891.410156, 0.488711
3, 59401, 19.300000, 100895.851562, 0.495410
3, 59701, 19.090000, 100893.093750, 0.503037
3, 60002, 18.950000, 100893.296875, 0.498164
3, 60301, 18.670000, 100899.687500, 0.508838
3, 60601, 18.480000, 100898.312500, 0.504814
3, 60901, 18.230000, 100899.542969, 0.509014
3, 61201, 18.080000, 100898.886719, 0.512207
3, 61502, 17.980000, 100900.335938, 0.550264
3, 61801, 17.860000, 100905.945312, 0.552568
3, 62101, 17.660000, 100910.367188, 0.526152
3, 62402, 17.520000, 100917.207031, 0.571367
3, 62701, 17.340000, 100917.914062, 0.580283
3, 63001, 17.140000, 100921.742188, 0.589180
3, 63301, 16.960000, 100920.777344, 0.602090
3, 63601, 16.800000, 100925.011719, 0.607764
3, 63902, 16.630000, 100931.066406, 0.615332
3, 64201, 16.440000, 100939.925781, 0.622852
3, 64501, 16.230000, 100941.308594, 0.630137
3, 64802, 16.020000, 100945.292969, 0.634053
3, 65101, 15.790000, 100952.382812, 0.644492
3, 65401, 15.620000, 100954.867188, 0.645449
3, 65702, 15.430000, 100958.339844, 0.650830
3, 66001, 15.250000, 100963.300781, 0.655117
3, 66301, 15.070000, 100970.812500, 0.656289
3, 66601, 14.870000, 100977.210938, 0.663975
3, 66901, 14.670000, 100984.054688, 0.669756
3, 67202, 14.520000, 100989.906250, 0.672061
3, 67501, 14.350000, 100987.785156, 0.680977
3, 67801, 14.210000, 100989.660156, 0.683877
3, 68102, 14.040000, 100995.402344, 0.690889
3, 68401, 13.880000, 100997.136719, 0.693184
3, 68701, 13.750000, 100997.953125, 0.697158
3, 69001, 13.610000, 101000.734375, 0.702432
3, 69301, 13.480000, 101001.875000, 0.708311
3, 69602, 13.350000, 101003.695312, 0.715273
3, 69901, 13.210000, 101001.750000, 0.721426
3, 70201, 13.080000, 101000.949219, 0.723193
3, 70502, 12.970000, 100998.125000, 0.728184
3, 70801, 12.850000, 100999.320312, 0.734248
3, 71101, 12.770000, 100991.570312, 0.735859
3, 71402, 12.660000, 100989.890625, 0.739092
3, 71701, 12.590000, 100988.640625, 0.741279
3, 72001, 12.520000, 100984.269531, 0.740713
3, 72301, 12.450000, 100980.195312, 0.747637
3, 72601, 12.370000, 100977.019531, 0.748828
3, 72902, 12.300000, 100972.085938, 0.758145
3, 73201, 12.240000, 100970.445312, 0.759365
3, 73501, 12.190000, 100968.125000, 0.753779
3, 73802, 12.150000, 100961.320312, 0.761289
3, 74101, 12.150000, 100958.253906, 0.762695
3, 74401, 12.150000, 100957.218750, 0.760195
3, 74701, 12.230000, 100959.164062, 0.742314
3, 75001, 12.230000, 100957.285156, 0.762949
3, 75302, 12.260000, 100955.109375, 0.754561
3, 75601, 12.280000, 100952.164062, 0.750850
3, 75901, 12.420000, 100945.179688, 0.734951
3, 76202, 12.450000, 100936.808594, 0.753896
3, 76501, 12.490000, 100938.992188, 0.745293
3, 76801, 12.650000, 100937.890625, 0.724668
3, 77101, 12.700000, 100941.015625, 0.733896
3, 77401, 12.740000, 100939.433594, 0.731523
3, 77702, 12.780000, 100937.679688, 0.727090
3, 78001, 12.800000, 100939.261719, 0.726143
3, 78301, 12.790000, 100936.484375, 0.739531
3, 78602, 12.810000, 100934.855469, 0.727354
3, 78901, 12.840000, 100933.273438, 0.727090
3, 79201, 12.850000, 100934.382812, 0.732275
3, 79502, 12.910000, 100935.281250, 0.734658
3, 79801, 12.930000, 100933.781250, 0.737129
3, 80101, 12.970000, 100928.859375, 0.737187
3, 80401, 12.980000, 100924.750000, 0.731152
3, 80701, 12.990000, 100921.113281, 0.729971
3, 81002, 12.960000, 100919.574219, 0.736963
3, 81301, 12.940000, 100911.105469, 0.736719
3, 81601, 12.880000, 100905.636719, 0.742217
3, 81902, 12.810000, 100902.734375, 0.747256
3, 82201, 12.740000, 100900.386719, 0.749111
3, 82501, 12.670000, 100897.140625, 0.750205
3, 82801, 12.610000, 100894.234375, 0.749443
3, 83101, 12.510000, 100889.316406, 0.762568
3, 83402, 12.440000, 100890.851562, 0.764092
3, 83701, 12.350000, 100889.691406, 0.769414
3, 84001, 12.300000, 100886.011719, 0.767246
3, 84302, 12.240000, 100888.058594, 0.778779
3, 84601, 12.310000, 100887.765625, 0.763203
3, 84901, 12.370000, 100887.726562, 0.768477
3, 85201, 12.410000, 100885.253906, 0.764492
3, 85501, 12.510000, 100884.488281, 0.755215
3, 85802, 12.520000, 100885.980469, 0.766631
3, 86101, 12.590000, 100885.683594, 0.755889
4, 1, 12.780000, 100876.390625, 0.740947
4, 302, 12.990000, 100872.121094, 0.738662
4, 601, 13.180000, 100870.710938, 0.732373
4, 901, 13.320000, 100867.144531, 0.719180
4, 1201, 13.450000, 100867.222656, 0.729531
4, 1501, 13.620000, 100866.847656, 0.705557
4, 1801, 13.660000, 100877.968750, 0.717187
4, 2101, 13.640000, 100880.503906, 0.712090
4, 2401, 13.660000, 100881.695312, 0.706719
4, 2702, 13.740000, 100881.570312, 0.701006
4, 3001, 13.830000, 100880.062500, 0.692119
4, 3301, 13.800000, 100880.039062, 0.710596
4, 3602, 13.900000, 100871.843750, 0.690117
4, 3901, 13.960000, 100863.496094, 0.689102
4, 4201, 14.070000, 100856.695312, 0.681768
4, 4501, 14.180000, 100851.480469, 0.673750
4, 4801, 14.240000, 100854.003906, 0.683916
4, 5102, 14.360000, 100850.570312, 0.669717
4, 5401, 14.470000, 100852.609375, 0.658506
4, 5701, 14.570000, 100848.964844, 0.663623
4, 6002, 14.660000, 100848.285156, 0.651797
4, 6301, 14.700000, 100844.816406, 0.658730
4, 6601, 14.760000, 100840.843750, 0.645537
4, 6902, 14.740000, 100835.554688, 0.655459
4, 7201, 14.790000, 100827.949219, 0.649229
4, 7501, 14.840000, 100822.406250, 0.649629
4, 7801, 14.910000, 100818.679688, 0.640654
4, 8101, 14.910000, 100817.824219, 0.643535
4, 8402, 14.930000, 100813.511719, 0.643564
4, 8701, 14.930000, 100808.230469, 0.643242
4, 9001, 14.870000, 100799.375000, 0.654229
4, 9302, 14.830000, 100789.156250, 0.651611
4, 9601, 14.750000, 100783.027344, 0.671631
4, 9901, 14.670000, 100773.328125, 0.652490
4, 10201, 14.610000, 100770.519531, 0.671201
4, 10501, 14.570000, 100766.097656, 0.660742
4, 10802, 14.420000, 100763.671875, 0.683193
4, 11101, 14.370000, 100763.734375, 0.673486
4, 11401, 14.430000, 100757.316406, 0.659541
4, 11702, 14.580000, 100755.925781, 0.647148
